topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
system architectures; system architecture,0.003697672840762603,0.025721309653214154,0.0014694308700756416,0.5469596002837954,2
multiobjective optimisation; multiobjective combinatorial optimization,0.0002923204178233172,9.816191808387937e-05,0.0,0.49999999999999994,0
natural language processing; statistical language modeling,0.03805578772773926,0.00018188825997895292,4.706362217324119e-05,0.464594031533804,0
multi objective evolutionary algorithms; multi-objective optimizations,0.0015056305964924438,0.00020498518188104219,1.3073228381455886e-05,0.49242520459581,1
operating systems; virtualized environment,0.017444672045362358,0.0006228951125469697,0.00014119086651972356,0.46986407445895934,0
css; hypertext markup language,0.00942931836652794,0.0009310946641779734,0.00042095795388287955,0.4438011179587359,1
cham; architectural language,0.00045977310161346435,0.00024973546806634014,0.0,0.49999999999999994,1
internet; peer to peer,0.5386173316414838,0.028469121580753338,0.019220260366416445,0.4117338144349087,0
image segmentation; medical image segmentation,0.03361684804968148,0.0029159863901387696,0.010565783177892647,0.04333505601521498,0
business process; bpm,0.027423985864683798,0.007498560051275167,0.009344743647064668,0.3750264719311111,0
pi controller; fuzzy pid,0.011752002575306793,0.0046071141406573675,0.00020394236275071183,0.49628574214210025,0
communication channels; co-channel interference,0.012278901106198203,0.003652922554577305,8.889795299390003e-05,0.4976406436209,0
medical imaging; biomedical imaging,0.019638879626060837,0.0025810810225584753,0.0005752220487840591,0.47328793400842306,2
nonmonotonic reasoning; classification methods,0.0006900205418249167,0.014354736962148475,0.0,0.49999999999999994,3
hydrophones; multi-objective genetic algorithms,0.0020339726850027357,0.00045255531351906145,0.0,0.49999999999999994,3
remove noise; multicast services,0.002680686498261235,0.0008394287553790566,0.0,0.49999999999999994,3
k-nearest neighbor classifier; k-nn algorithm,0.0010314219186901737,0.0007549806346745428,1.5687874057747066e-05,0.49923249585377627,1
router architecture; uml activity diagrams,0.00047565223542115075,0.00037099430805230874,0.0,0.49999999999999994,3
computer aided manufacturing; computer aided design (cad),0.001847753752167141,0.005720097064814294,0.001328240003555918,0.5671402906878087,1
antenna; wide bands,0.15591504952124413,0.00018261003878839322,0.0002196302368084589,0.3348235858205179,0
multicasts; group communications,0.00034356671329357775,0.0006820809749210735,2.3531811086620595e-05,0.504677558867187,0
business process modelling; understandability,0.0009209897608458093,0.0031498427243974235,3.3990393791785304e-05,0.5036012968716888,0
neural networks; cellular neural network,0.23006338661504505,0.0012804356079470734,0.0007922376399162268,0.4151147009978426,0
grid resource; reasoning algorithms,0.0011952657084331193,0.0004929749268477177,2.6146456762911773e-06,0.4995707130808658,3
component based systems; component based software engineering,0.0008300456308563328,0.0009411995675101374,0.00015426409490117946,0.5030248254770066,2
computer systems; communication systems,0.01922530036825155,0.04851291911891017,0.0005804513401366413,0.5025159458064904,0
human-machine interface; man-machine systems,0.005377973909139596,0.0002721106111589891,5.229291352582355e-06,0.49748843842429075,1
multi-objective optimisation; multi objective optimizations (moo),0.0017322691426566947,0.0,0.0,0.49999999999999994,2
e-commerce systems; software processes,0.0008011744784787213,0.0016723615014731506,2.6146456762911773e-06,0.5002343652427598,3
cyber physical systems (cpss); cyber-physical systems (cps),0.0012833227231848347,0.002902994371568844,1.045858270516471e-05,0.500627148356295,2
multi-wavelets; multiwavelets,0.000137137973793655,0.0005449430011274185,5.229291352582354e-05,0.539132419978827,2
microblog; formal languages and automata theory,0.002506016026376685,3.0314709996492152e-05,0.0,0.49999999999999994,3
wsn; tracking application,0.02977121055298362,0.0008257149579996911,8.889795299390003e-05,0.48556353633712723,0
concurrency control; system call,0.002765134618965749,0.0014161300241218478,7.843937028873533e-06,0.499627266711305,3
multi-agent simulation; user interfaces,0.0010364743703562555,0.016874466785904527,2.6146456762911773e-06,0.5003265939634436,3
nonlinear effect; process models,0.0013345690186550951,0.011656727772460674,5.229291352582355e-06,0.5004786727249929,3
human robot interactions; fast handover,0.0010393614855940168,0.0005767012687427913,0.0,0.49999999999999994,3
facial action coding system; wireless sensor network,0.0004655473320889867,0.03061569176002876,0.0,0.49999999999999994,3
machine learning; topic model,0.2760515234585331,0.0035121756867364487,0.000870677010204962,0.4662219759295115,0
robotic assembly; robotic manipulators,0.0008805701475171531,0.0028185462508643305,2.091716541032942e-05,0.5022521628958082,1
e commerces; customer retention,2.598403713985042e-05,0.0015951311688630397,0.0,0.49999999999999994,0
world wide web; web contents,0.024229392854101077,0.0009693489410783087,0.00021178629977958537,0.4710696134293471,0
evolution of cooperation; mobile robotic,0.0011678381136743883,0.0015402759793455777,0.0,0.49999999999999994,3
smart manufacturing; intelligent environments,0.002102541671899563,0.0007809646718143932,0.0,0.49999999999999994,1
logic gate; field programmable gate arrays (fpga),0.002552931648990304,0.0012133101786691266,5.229291352582355e-06,0.49968808405761994,1
archstudio; alamouti codes,8.661345713283475e-06,6.85689868968275e-05,0.0,0.49999999999999994,3
rdf; semantic web,0.01089958180135781,0.021830921870330994,0.011956774677679555,0.5758170935799297,1
clustering algorithms; shack-hartmann wavefront sensors,0.01419233673002441,8.2282784276193e-05,0.0,0.49999999999999994,3
particle swarm optimization algorithms; solution accuracy,0.0004034743544771218,0.0022873170471162775,5.229291352582355e-06,0.5014704038761018,0
computer aided geometric design; reconstructed images,0.00045255531351906145,0.006672845093275476,0.0,0.49999999999999994,3
information and communication technology (ict); information communications technology (ict),0.010720580656616619,0.0001566260016485428,2.6146456762911773e-06,0.49773985702728374,0
computer networks; peer-to-peer technologies,0.010895251128501168,0.00012558951284261034,0.0,0.49999999999999994,0
uml 2.0; unified modelling language,0.0005839190568371941,0.0020072668690534453,6.275149623098826e-05,0.5105024212286627,1
human machine interface; human-machine interfaces,0.005377973909139596,0.0019329236516810952,0.00042095795388287955,0.48075201924956434,2
video coding; 2d video,0.01506568908944716,0.0007419886161046175,0.00020917165410329417,0.4630398724386307,0
pso; local optimal solution,0.04427896462273343,0.0016904059717091579,0.0007974669312688091,0.43739206471491276,0
client-server architectures; architectural styles,0.00029448575425163807,0.0008899532720398768,0.0,0.49999999999999994,1
content distribution; peer-to-peer technologies,0.0037164390898080505,0.00012558951284261034,2.876110243920295e-05,0.4696363541307916,1
similar image; content-based image retrievals,0.0010545188405922628,1.299201856992521e-05,0.0,0.49999999999999994,1
real-time systems; cps,0.010057987709550433,0.012513479219266297,0.00017518126031150887,0.5004717212066672,0
life-times; style sheets,0.0005492736739840603,0.0007542588558651025,0.0,0.49999999999999994,3
robotic manipulator; mobile manipulators,0.0033468883393746223,0.0007434321737234981,3.6605039468076484e-05,0.494719218558176,0
machine learning methods; inductive logic programming,0.019805610531041542,0.0013345690186550951,7.321007893615297e-05,0.4929419122889364,0
vsm; information retrieval,0.004158889499994948,0.03864042856338589,0.0007922376399162268,0.5234608654746079,1
robot; networks on chips,0.20951362213147057,0.0001984891725960796,0.0,0.49999999999999994,3
differential phase shift keying; differential phase-shift keying,0.001481090116971474,0.001481090116971474,0.005367867573425787,0.49999999999999994,2
attributes reduction; decision systems,0.0002663363806834668,0.0011685598924838286,7.843937028873533e-06,0.503128440894026,0
mining frequent itemsets; gender classification,0.00038615166305055483,0.0010602930710677852,0.0,0.49999999999999994,3
multiagent system; autonomous agent,0.002163892870701988,0.0014926385779225186,4.706362217324119e-05,0.4986509379597502,0
radar; adaptive algorithms,0.1407800696660907,0.0035966238074409624,0.0002640792133054089,0.49012550099543556,3
queuing models; queueing systems,0.0006394960251640964,0.0016196716483840095,2.3531811086620595e-05,0.5030691332151611,2
business process modeling (bpm); shack-hartmann wavefront sensors,9.455302403667792e-05,8.2282784276193e-05,0.0,0.49999999999999994,3
cbam; java,0.0006293911218319323,0.08027551740713955,0.0,0.49999999999999994,3
decision theory; queuing systems,0.005557696832690229,0.0009498609132234209,7.843937028873533e-06,0.4990557333316392,3
cognitive disability; mobile environment,0.00017972292355063205,0.0035720833279199926,0.0,0.49999999999999994,3
hownet; optical access network,0.0005319509825574933,0.0005716488170767093,0.0,0.49999999999999994,3
antenna element; antenna elements,0.00236887805258303,0.005281977327484038,0.0019269938634265977,0.5619026784273526,2
test access mechanism; system on chip,0.00024179590116249694,0.009251039000596189,0.00031898677250752366,0.676806362513997,1
system calls; operating system,0.0017993945719346415,0.04030629405557408,0.0013648450430239945,0.5999874250609317,1
multiple input multiple outputs; mimo,2.237514309264897e-05,0.06119240746434774,7.321007893615297e-05,0.9373785955894374,2
folksonomy; modeling language,0.0007362143856290952,0.014101392600034934,0.0,0.49999999999999994,3
peer-to-peer (p2p); blockchain,0.007748295519341507,0.03247499397314694,0.0012053516567702327,0.5163485503326066,0
logic gates; robot applications,0.006042732192634103,0.001199596381289761,0.0,0.49999999999999994,3
back-propagation neural network; rbfnn,0.006762345665646072,0.002607786838507766,0.00042095795388287955,0.4863153924454031,0
architecting; architectural synthesis,0.0017279384698000529,0.0001833318175978335,1.3073228381455886e-05,0.49123904389084766,0
multi agent system; multi-agent simulation,0.011826345792679141,0.0010364743703562555,0.00016733732328263535,0.4796822401718613,0
embedded technology; operating system,0.0011815519110537538,0.04030629405557408,0.00030591354412606777,0.5346701908038668,1
design automations; traffic engineering,7.2177880944028946e-06,0.0055613057267374305,0.0,0.49999999999999994,3
high refractive index; remelting,0.0010552406194017031,0.0006301129006413726,0.0,0.49999999999999994,3
surgical simulation; haptic systems,0.001032143697499614,0.00024035234354361637,0.0,0.49999999999999994,1
content delivery network; peer to peer (p2p) network,0.00072322236705917,0.0005240114156536501,1.5687874057747066e-05,0.49886436592892314,1
fuzzy c-means (fcm); fuzzy c mean,0.0033995781924637636,0.0010436921584506586,7.843937028873531e-05,0.4928170441914884,2
avatar; clock synchronization,0.006488791496868203,0.0025197298237560504,0.0,0.49999999999999994,3
ontology creation; premature convergence,0.00018116648116951265,0.005095758394648444,0.0,0.49999999999999994,3
energy constraint; energy-constrained,0.0014421140612616984,0.002898663698712203,0.00022224488248475007,0.5106816633626394,2
fiber bragg grating sensors; cbam,0.0002995382059177201,0.0006293911218319323,0.0,0.49999999999999994,3
architectural pattern; multi-tier,0.00049874915732324,0.0027095576506388466,0.0,0.49999999999999994,0
context model; learning vector quantization (lvq),0.0015857480443403158,0.0010162645636919276,0.0,0.49999999999999994,3
secrecy capacity; natural language understanding,0.0016976237598035607,0.0030726123917873124,0.0,0.49999999999999994,3
software development; software development projects,0.05947890457073649,0.0023082486325900456,0.008364251518455476,0.019361707063367206,2
knn; clustering algorithm,0.018553324296662642,0.03363777963515525,0.000810540159650265,0.5027041676274472,1
adaptive system; cdma system,0.005888993306223321,0.004934079941333819,1.8302519734038242e-05,0.4999169928370473,3
maximum likelihood decoding; maximum-likelihood decoding,0.0008935621660870783,0.0008935621660870783,0.003239545992924769,0.49999999999999994,2
